48,9738.779544830322,2925309,300.96875
60,10115.662813186646,2937705,332.5390625
47,9844.842672348022,2914769,301.25
50,9848.932027816772,2926771,312.935546875
46,10029.409170150757,2904837,302.96875
49,10112.41340637207,2926011,308.21875
45,10608.984470367432,2896169,296.0234375
42,10505.8274269104,2874019,292.529296875
44,10705.397129058838,2888133,297.6015625
41,10517.630815505981,2868561,290.701171875
43,10649.452209472656,2880765,285.9375
40,10516.543865203857,2863747,296.3671875
36,9770.886421203613,2693887,279.4765625
39,10274.652481079102,2810273,284.1328125
90,73989.89367485046,21742004,716.828125
35,8965.4061794281,2486663,276.2265625
38,10094.929695129395,2762291,296.2734375
34,8333.678483963013,2322071,272.9296875
37,9928.247451782227,2725333,281.953125
30,1528.9833545684814,376998,213.4609375
33,6199.12052154541,1722417,257.2109375
29,1518.0878639221191,376196,208.7578125
32,1547.1546649932861,378831,213.734375
28,1514.9357318878174,375443,209.34375
27,1500.3654956817627,374763,207.1640625
31,1525.4287719726562,377898,213.9375
24,1472.6715087890625,373137,202.1484375
26,1493.5002326965332,374126,209.0546875
23,1439.9592876434326,367069,203.859375
25,1492.321491241455,373603,206.8203125
22,1414.2003059387207,361632,202.599609375
21,1395.9894180297852,357481,200.3203125
18,1179.2330741882324,307230,196.6796875
20,1375.706672668457,353973,196.8515625
17,873.5322952270508,227762,187.4375
16,211.9743824005127,45149,175.2890625
15,206.04562759399414,44629,179.4921875
14,200.94919204711914,44157,167.359375
19,1270.9825038909912,327846,195.7734375
13,195.44339179992676,43797,162.921875
12,193.44139099121094,43493,107.75
9,121.53029441833496,28481,109.6640625
8,29.18267250061035,4689,76.0859375
7,25.59661865234375,4454,82.5703125
11,177.45423316955566,40587,97.390625
6,23.031949996948242,4274,64.2578125
5,17.089128494262695,3222,40.0546875
4,3.826618194580078,375,31.7734375
3,2.5725364685058594,299,20.78125
2,0.42629241943359375,17,8.8125
1,0.02384185791015625,0,0.6953125
10,159.07669067382812,38323,94.5
80,71358.7737083435,21646931,621.0390625
70,63659.02781486511,20311570,592.4921875
140,467207.2162628174,153841933,2112.65625
200,482534.015417099,158460059,2422.1953125
120,66062.53790855408,21867097,790.7890625
100,65767.34137535095,21833253,696.4140625
160,514876.44600868225,157937305,2163.1953125
180,515164.08252716064,158204931,2289.21875
300,3325054.541349411,1127789011,8159.3828125
500,3340208.6086273193,1132736525,10658.3125
400,3341097.7058410645,1132314867,9315.0234375
